RADIO,LOCALIDADE,DATAEHORA,CAMPANHA,FRASE
Rádio Nacional Gospel,Cotia,Fri Oct 28 2022 13:54:48 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nacional Gospel,Cotia,Fri Oct 28 2022 13:55:24 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nacional Gospel,Cotia,Fri Oct 28 2022 14:56:39 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nacional Gospel,Cotia,Fri Oct 28 2022 13:56:00 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nacional Gospel,Cotia,Fri Oct 28 2022 14:57:16 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 09:54:26 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 09:52:34 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 09:53:13 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 10:54:02 GMT-0300 (Brasilia Standard Time),LULA,com bolsonaro o que já estava ruim pode ficar pior
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 10:53:24 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 09:53:49 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 12:50:06 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 12:49:29 GMT-0300 (Brasilia Standard Time),BOLSONARO,agora domingo vinte e dois bolsonaro presidente
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 14:57:21 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 12:26:50 GMT-0300 (Brasilia Standard Time),LULA,com bolsonaro o que já estava ruim pode ficar pior
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 13:55:02 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro quer esconder esta notícia mas esta semana
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 15:55:42 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 14:56:45 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 13:55:40 GMT-0300 (Brasilia Standard Time),LULA,aposentados que não votam em bolsonaro
Rádio Nacional Gospel,Tres Pontas,Fri Oct 28 2022 14:56:09 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Adamantina,Adamantina,Fri Oct 28 2022 22:27:07 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 11:32:59 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:27:07 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro quer esconder esta notícia mas esta semana
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:10:23 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:49:31 GMT-0300 (Brasilia Standard Time),BOLSONARO,deus pátria família e liberdade
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 11:26:36 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:50:39 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:22:29 GMT-0300 (Brasilia Standard Time),BOLSONARO,é só com bolsonaro que se o direito está garantido
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:09:29 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:08:21 GMT-0300 (Brasilia Standard Time),BOLSONARO,agora domingo vinte e dois bolsonaro presidente
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:28:15 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:55:15 GMT-0300 (Brasilia Standard Time),BOLSONARO,deus pátria família e liberdade
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:10:02 GMT-0300 (Brasilia Standard Time),BOLSONARO,deus pátria família e liberdade
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:06:04 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:27:41 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:54:41 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:41:04 GMT-0300 (Brasilia Standard Time),BOLSONARO,deus pátria família e liberdade
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:53:10 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 12:47:12 GMT-0300 (Brasilia Standard Time),BOLSONARO,agora domingo vinte e dois bolsonaro presidente
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 14:05:49 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:33:36 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:39:57 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 14:08:05 GMT-0300 (Brasilia Standard Time),BOLSONARO,agora domingo vinte e dois bolsonaro presidente
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:50:16 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:13:27 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 14:11:29 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:56:38 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:40:31 GMT-0300 (Brasilia Standard Time),LULA,aposentados que não votam em bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 13:31:51 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 15:41:54 GMT-0300 (Brasilia Standard Time),BOLSONARO,não pode correr risco do pt voltar
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:27:50 GMT-0300 (Brasilia Standard Time),BOLSONARO,deus pátria família e liberdade
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:44:23 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:27:14 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:07:30 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:31:47 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:51:57 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:05:23 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:44:21 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Sat Oct 29 2022 00:01:47 GMT-0300 (Brasilia Standard Time),LULA,aposentados que não votam em bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:04:48 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:47:04 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:58:26 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 22:29:55 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para defender as famílias
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:48:19 GMT-0300 (Brasilia Standard Time),BOLSONARO,agora domingo vinte e dois bolsonaro presidente
Rádio Nativa FM Poços de Caldas,Poços de Caldas,Fri Oct 28 2022 23:28:45 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nazaré FM,Belém,Fri Oct 28 2022 08:34:11 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nazaré FM,Belém,Fri Oct 28 2022 09:03:58 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nazaré FM,Belém,Fri Oct 28 2022 09:04:19 GMT-0300 (Brasilia Standard Time),LULA,com bolsonaro o que já estava ruim pode ficar pior
Rádio Nazaré FM,Belém,Fri Oct 28 2022 09:03:36 GMT-0300 (Brasilia Standard Time),BOLSONARO,não pode correr risco do pt voltar
Rádio Nazaré FM,Belém,Fri Oct 28 2022 08:34:32 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nazaré FM,Belém,Fri Oct 28 2022 08:32:26 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nazaré FM,Belém,Fri Oct 28 2022 09:31:35 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nazaré FM,Belém,Fri Oct 28 2022 10:01:38 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nazaré FM,Belém,Fri Oct 28 2022 10:32:21 GMT-0300 (Brasilia Standard Time),LULA,com bolsonaro o que já estava ruim pode ficar pior
Rádio Nazaré FM,Belém,Fri Oct 28 2022 10:31:51 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nazaré FM,Belém,Fri Oct 28 2022 11:32:17 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nazaré FM,Belém,Fri Oct 28 2022 09:31:13 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nazaré FM,Belém,Fri Oct 28 2022 12:01:40 GMT-0300 (Brasilia Standard Time),LULA,lula tem compromisso com o ele conhece nossos problemas
Rádio Nazaré FM,Belém,Fri Oct 28 2022 11:31:55 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nazaré FM,Belém,Fri Oct 28 2022 12:33:10 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nazaré FM,Belém,Fri Oct 28 2022 12:32:49 GMT-0300 (Brasilia Standard Time),BOLSONARO,não pode correr risco do pt voltar
Rádio Nazaré FM,Belém,Fri Oct 28 2022 12:10:04 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nazaré FM,Belém,Fri Oct 28 2022 13:01:50 GMT-0300 (Brasilia Standard Time),LULA,com bolsonaro o que já estava ruim pode ficar pior
Rádio Nazaré FM,Belém,Fri Oct 28 2022 13:30:55 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nazaré FM,Belém,Fri Oct 28 2022 13:01:30 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro quer esconder esta notícia mas esta semana
Rádio Nazaré FM,Belém,Fri Oct 28 2022 13:32:38 GMT-0300 (Brasilia Standard Time),BOLSONARO,se você voltar do lula estará votando numa mentira
Rádio Nazaré FM,Belém,Fri Oct 28 2022 14:29:40 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nazaré FM,Belém,Fri Oct 28 2022 14:27:54 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nazaré FM,Belém,Fri Oct 28 2022 13:32:19 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nazaré FM,Belém,Fri Oct 28 2022 15:27:43 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nazaré FM,Belém,Fri Oct 28 2022 14:28:17 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nazaré FM,Belém,Fri Oct 28 2022 15:27:02 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nazaré FM,Belém,Fri Oct 28 2022 15:28:04 GMT-0300 (Brasilia Standard Time),BOLSONARO,deus pátria família e liberdade
Rádio Nordeste FM,Feira de Santana,Fri Oct 28 2022 08:12:44 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 10:28:26 GMT-0300 (Brasilia Standard Time),BOLSONARO,corrupção no governo lula
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 11:34:21 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 11:47:30 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 12:00:44 GMT-0300 (Brasilia Standard Time),LULA,presidente lula o brasil da esperança
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 11:20:24 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 12:31:01 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vai aumentar acima
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 13:07:31 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para defender as famílias
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 13:41:18 GMT-0300 (Brasilia Standard Time),LULA,fala presidente lula
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 14:08:59 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro quer esconder esta notícia mas esta semana
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 13:56:22 GMT-0300 (Brasilia Standard Time),BOLSONARO,lula e da dilma mandaram o dinheiro dos
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 14:36:44 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 12:46:02 GMT-0300 (Brasilia Standard Time),LULA,salário mínimo e congelar qualquer reajuste da aposentadoria
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 14:22:22 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 15:44:49 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 22:59:13 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 14:21:45 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vai aumentar acima
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 23:26:35 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
Rádio Nossa FM,Patos de Minas,Fri Oct 28 2022 22:58:37 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vai aumentar acima
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 09:00:25 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 09:32:15 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 10:26:47 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 10:25:42 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 10:50:57 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 11:11:05 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 11:42:58 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 08:31:57 GMT-0300 (Brasilia Standard Time),BOLSONARO,é só com bolsonaro que se o direito está garantido
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 13:41:35 GMT-0300 (Brasilia Standard Time),BOLSONARO,desmentir o que a propaganda do lula vem falando sobre o bolsonaro
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 13:40:26 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 14:32:26 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 14:31:18 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 15:36:14 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nova Aliança AM,Brasília,Fri Oct 28 2022 15:35:05 GMT-0300 (Brasilia Standard Time),BOLSONARO,votar no lula é votar numa grande mentira
Rádio Nova FM,Campo Grande,Fri Oct 28 2022 12:11:16 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nova Tupã,São Paulo,Fri Oct 28 2022 08:11:59 GMT-0300 (Brasilia Standard Time),BOLSONARO,bolsonaro vinte e dois
Rádio Nova Tupã,São Paulo,Fri Oct 28 2022 22:31:49 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para defender as famílias
Rádio Nova Tupã,São Paulo,Fri Oct 28 2022 22:29:57 GMT-0300 (Brasilia Standard Time),LULA,com bolsonaro o que já estava ruim pode ficar pior
Rádio Novas de Paz Recife,Recife,Fri Oct 28 2022 23:02:05 GMT-0300 (Brasilia Standard Time),BOLSONARO,agora domingo vinte e dois bolsonaro presidente
Rádio Novas de Paz Recife,Recife,Fri Oct 28 2022 23:02:40 GMT-0300 (Brasilia Standard Time),BOLSONARO,a propaganda do lula estar enganando você
Rádio O Caminho FM,Braganca Paulista,Fri Oct 28 2022 08:31:02 GMT-0300 (Brasilia Standard Time),LULA,bolsonaro disse que para proteger o patrimônio
